GuideBox_sm_id,Rovi_sm_id,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping series
5924,1899958,5224225,5224225,,,,,,Pass,Pass
35209,1093630100,3947554,3947554,,,,,,Pass,Pass
39239,3754504321,10444011,10444011,,,,,,Pass,Pass
10602,908668,4692021,4692021,,,,,,Pass,Pass
2803,2422626,2830143,2830143,,,,,,Pass,Pass
9644,1550254,3137765,14799103,"[{'source_id': '9644,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.4848484848,""genres"":1.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":1.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":1.0,""run_time_diff"":1770.0,""run_time_missing"":0.0,""levenshtein_titles"":0.5882352941,""cosine_titles"":0.7106690545,""partial_titles"":1.0,""score"":3.6837528335}'}]","[{'3137765': 'rovi_id:1550254,Map_reason:not found in projectx'}]",,,False,Fail,Fail
18631,545394214,8221001,8221001,,,,,,Pass,Pass
322,13305659,3644593,3644593,,,,,,Pass,Pass
11458,19104965,3292512,3292512,,,,,,Pass,Pass
19202,1064496120,9126420,9126420,,,,,,Pass,Pass
897,474736,3857487,6541058,"[{'6541058': 'rovi_id:12738450,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '897,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":1.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'3857487': 'rovi_id:474736,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.0}'}]",True,,False,Fail,Fail
19349,1081629547,3913348,3913348,,,,,,Pass,Pass
2450,13711841,8524688,8524688,,,,,,Pass,Pass
29074,1243518087,9094726,9094726,,,,,,Pass,Pass
13280,297007971,3331729,3331729,,,,,,Pass,Pass
13140,18938520,3580596,3580596,,,,,,Pass,Pass
12893,425165,2752587,2752587,,,,,,Pass,Pass
11191,1588303,5063556,5063556,,,,,,Pass,Pass
1659,425049,4203257,4203257,,,,,,Pass,Pass
2427,10746993,5523168,5523168,,,,,,Pass,Pass
1812,2166839,2829252,2829252,,,,,,Pass,Pass
542,9643551,2869014,3800604,"[{'3800604': 'rovi_id:1416390363,Map_reason:not found in projectx'}, {'source_id': '542,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0.04,""genres"":1.0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":0,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":3540,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:3800604"",""id_2"":""guidebox:SM-542"",""score"":3.24}'}]","[{'2869014': 'rovi_id:9643551,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
180,394603,3199242,3199242,,,,,,Pass,Pass
62,17971344,7081303,7081303,,,,,,Pass,Pass
18798,1034922923,3877446,3877446,,,,,,Pass,Pass
1871,13963024,3106656,3106656,,,,,,Pass,Pass
10582,372194,4153501,4153501,,,,,,Pass,Pass
32567,1394395748,3719024,3719024,,,,,,Pass,Pass
16422,11778396,3398341,3398341,,,,,,Pass,Pass
7005,10126841,3209177,3209177,,,,,,Pass,Pass
16165,551109410,3661949,3661949,,,,,,Pass,Pass
2784,353447,4145679,4145679,,,,,,Pass,Pass
1621,1438822,2748527,2748527,,,,,,Pass,Pass
13983,315113063,3931006,3931006,,,,,,Pass,Pass
13079,500423,4381776,4381776,,,,,,Pass,Pass
458,2168096,2808047,2808047,,,,,,Pass,Pass
41589,1909249050,9976582,9976582,,,,,,Pass,Pass
34845,1392654426,9297645,9297645,,,,,,Pass,Pass
12806,1093498706,3438999,3438999,,,,,,Pass,Pass
2474,19734393,3740748,3740748,,,,,,Pass,Pass
34237,1517476431,9406946,9406946,,,,,,Pass,Pass
32280,1861832157,9952006,9952006,,,,,,Pass,Pass
20301,930134068,8724147,8724147,,,,,,Pass,Pass
36464,3428630407,10329447,10329447,,,,,,Pass,Pass
13526,447673,4290206,4290206,,,,,,Pass,Pass
42533,1952220988,10009980,10009980,,,,,,Pass,Pass
15979,487997,2936824,2936824,,,,,,Pass,Pass
10129,10363457,5518035,3206745,"[{'3206745': 'rovi_id:2444335,Map_reason:not found in projectx'}, {'source_id': '10129,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":1.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":1.0,""run_time_diff"":1770.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'5518035': 'rovi_id:10363457,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
644,1987644,3329755,3329755,,,,,,Pass,Pass
35049,1277012889,9138594,9138594,,,,,,Pass,Pass
14774,67037829,3216435,3216435,,,,,,Pass,Pass
31918,1710914569,3704011,3704011,,,,,,Pass,Pass
17365,822447159,3544291,3544291,,,,,,Pass,Pass
14761,2374300,12262596,12262596,,,,,,Pass,Pass
17463,423454,6354169,6354169,,,,,,Pass,Pass
539,456631,2732601,2732601,,,,,,Pass,Pass
6159,1758153,5158672,5890850,"[{'5890850': 'rovi_id:11981558,Map_reason:not found in projectx'}, {'source_id': '6159,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":1.0,""amazon"":1.0,""netflix"":1.0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":1.0,""episode_airdates"":0,""season_count"":0,""genres_missing"":0,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:5890850"",""id_2"":""guidebox:SM-6159"",""score"":3.2}'}]","[{'5158672': 'rovi_id:1758153,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
22393,1239748504,3555758,3555758,,,,,,Pass,Pass
18522,927357218,3796632,3796632,,,,,,Pass,Pass
14684,66896003,3527305,3527305,,,,,,Pass,Pass
15670,655659,2803915,2803915,,,,,,Pass,Pass
16498,423475,2777099,2777099,,,,,,Pass,Pass
5758,2086485,5313297,5313297,,,,,,Pass,Pass
16897,806354930,10101426,10101426,,,,,,Pass,Pass
119,1171365,2773423,2773423,,,,,,Pass,Pass
843,1652356,2777632,2777632,,,,,,Pass,Pass
41804,4486314041,3894044,13953341,"[{'13953341': 'rovi_id:7417525001,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'source_id': '41804,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0.4090909091,""genres"":0.0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":1.0,""season_count"":0,""genres_missing"":0,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:13953341"",""id_2"":""guidebox:SM-41804"",""score"":4.5090909091}'}]","[{'3894044': 'rovi_id:4486314041,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
15315,527762799,3664413,3664413,,,,,,Pass,Pass
19583,939698844,8745348,8745348,,,,,,Pass,Pass
2641,1380146,4958188,4958188,,,,,,Pass,Pass
14010,66942310,3673050,3673050,,,,,,Pass,Pass
2435,375390,3064492,3064492,,,,,,Pass,Pass
1271,1586324,5062834,5062834,,,,,,Pass,Pass
14665,22547134,8699184,8699184,,,,,,Pass,Pass
17067,523893285,8194957,8194957,,,,,,Pass,Pass
41837,4062021414,10857734,10857734,,,,,,Pass,Pass
11734,67038185,7797072,7797072,,,,,,Pass,Pass
118,2005008,2993117,2993117,,,,,,Pass,Pass
1052,1553246,3594266,3594266,,,,,,Pass,Pass
9074,2452348,2845008,2845008,,,,,,Pass,Pass
12759,22450995,3662708,3662708,,,,,,Pass,Pass
35474,3150749058,3752168,3752168,,,,,,Pass,Pass
20307,1046915461,3958587,3958587,,,,,,Pass,Pass
45205,4771831225,3979244,3979244,,,,,,Pass,Pass
9892,9898869,3577903,3577903,,,,,,Pass,Pass
25505,1163426678,8993078,8993078,,,,,,Pass,Pass
575,1691813,3364799,3364799,,,,,,Pass,Pass
14605,17592219,3023762,3023762,,,,,,Pass,Pass
8990,19104020,3205545,3205545,,,,,,Pass,Pass
18737,930127234,8724161,8724161,,,,,,Pass,Pass
115,19073044,3369583,3369583,,,,,,Pass,Pass
17446,869494350,3458547,3458547,,,,,,Pass,Pass
17457,864106178,9103289,9103289,,,,,,Pass,Pass
16323,711132357,3935767,3935767,,,,,,Pass,Pass
17401,930493410,8725289,8725289,,,,,,Pass,Pass
9054,19737724,12268529,12268529,,,,,,Pass,Pass
20320,753237862,8499161,8499161,,,,,,Pass,Pass
35281,2077737823,3741553,14880726,"[{'source_id': '35281,Map_reason:new'}]","[{'3741553': 'rovi_id:2077737823,Map_reason:not found in projectx'}, {'GuideBox_id': '37863,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.42,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.62}'}]",,True,False,Fail,Fail
16215,969719785,3534494,14619139,"[{'source_id': '16215,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.3333333333,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.5,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":2.0,""release_year_missing"":0.0,""run_time_diff"":2462.0,""run_time_missing"":0.0,""levenshtein_titles"":0.625,""cosine_titles"":0.7312724241,""partial_titles"":1.0,""score"":2.4229390908}'}]","[{'3534494': 'rovi_id:969719785,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,False,Fail,Fail
11417,22243016,7604964,7604964,,,,,,Pass,Pass
15663,67111861,7803349,7803349,,,,,,Pass,Pass
21704,277419,4112531,4112531,,,,,,Pass,Pass
2670,2481922,3273985,3273985,,,,,,Pass,Pass
520,2193104,5357859,14803419,"[{'source_id': '520,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":29.0,""release_year_missing"":0.0,""run_time_diff"":1740.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'5357859': 'rovi_id:2193104,Map_reason:not found in projectx'}]",,,False,Fail,Fail
12988,66762708,7777570,7777570,,,,,,Pass,Pass
218,222278,3394373,3394373,,,,,,Pass,Pass
17314,545210599,8220409,8220409,,,,,,Pass,Pass
485,2292008,2827800,2827800,,,,,,Pass,Pass
19848,9367818,5504544,5504544,,,,,,Pass,Pass
5931,425362,2762833,2762833,,,,,,Pass,Pass
15489,533646428,8204254,8204254,,,,,,Pass,Pass
10020,19953585,7415459,14470645,"[{'source_id': '10020,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":1.0,""genres"":1.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":1.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":5.1}'}]","[{'7415459': 'rovi_id:19953585,Map_reason:not found in projectx'}]",,,False,Fail,Fail
18720,763523814,8514297,8514297,,,,,,Pass,Pass
15803,545237306,3430994,3430994,,,,,,Pass,Pass
9346,1736033,2789857,2789857,,,,,,Pass,Pass
2132,129718,3066145,3066145,,,,,,Pass,Pass
33303,1514640606,9403429,9403429,,,,,,Pass,Pass
16665,1448241,2792362,2792362,,,,,,Pass,Pass
32510,3611837842,10409704,10409704,,,,,,Pass,Pass
5074,49483,3814660,3814660,,,,,,Pass,Pass
5987,425335,2821545,2821545,,,,,,Pass,Pass
23284,781367133,3690064,3690064,,,,,,Pass,Pass
2042,274312,4110571,4110571,,,,,,Pass,Pass
35873,1907472266,3979585,3979585,,,,,,Pass,Pass
20925,1046915436,8875203,8875203,,,,,,Pass,Pass
33734,223480,4056246,4056246,,,,,,Pass,Pass
1158,13970530,2994714,2994714,,,,,,Pass,Pass
1595,12166297,6187321,6187321,,,,,,Pass,Pass
209,19067012,3361053,3361053,,,,,,Pass,Pass
15206,19284089,3339634,3339634,,,,,,Pass,Pass
15912,545246626,3555895,3555895,,,,,,Pass,Pass
16212,239460,4080153,4080153,,,,,,Pass,Pass
2682,2480348,3007537,3007537,,,,,,Pass,Pass
2402,1565273,2955901,2955901,,,,,,Pass,Pass
2119,11739385,5525333,5525333,,,,,,Pass,Pass
5764,1840934,3103519,3103519,,,,,,Pass,Pass
16164,644464286,3526580,3526580,,,,,,Pass,Pass
18733,1046915821,8875380,8875380,,,,,,Pass,Pass
34929,1946562791,3854678,3854678,,,,,,Pass,Pass
21984,1899260,2777479,2777479,,,,,,Pass,Pass
22453,1221453148,3529712,3529712,,,,,,Pass,Pass
28807,1195510386,3576360,3576360,,,,,,Pass,Pass
16344,14170,4013903,4013903,,,,,,Pass,Pass
14163,17958204,3042760,3042760,,,,,,Pass,Pass
12058,238686,4081876,4081876,,,,,,Pass,Pass
32603,1539453929,3700415,3700415,,,,,,Pass,Pass
10106,13690463,3499167,14330873,"[{'source_id': '10106,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":1.0,""genres"":1.0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":1.0,""season_count"":0,""genres_missing"":0,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:14330873"",""id_2"":""guidebox:SM-10106"",""score"":5.1}'}]","[{'3499167': 'rovi_id:13690463,Map_reason:not found in projectx'}, {'GuideBox_id': '45338,Map_reason:{""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]",,True,False,Fail,Fail
15765,470925608,8154670,8154670,,,,,,Pass,Pass
36796,3407815847,3771322,3771322,,,,,,Pass,Pass
33388,1469610,5002320,5002320,,,,,,Pass,Pass
1662,262702,3126478,3126478,,,,,,Pass,Pass
19548,569203884,3855468,3855468,,,,,,Pass,Pass
9340,1650771,3310273,3310273,,,,,,Pass,Pass
14413,129578,4029690,4029690,,,,,,Pass,Pass
13327,832753,4634469,4634469,,,,,,Pass,Pass
16131,7819254,5476365,5476365,,,,,,Pass,Pass
17270,862525474,8632287,8632287,,,,,,Pass,Pass
13750,21770190,3501809,3501809,,,,,,Pass,Pass
15511,288841636,7833182,7833182,,,,,,Pass,Pass
303,2158717,2808581,2808581,,,,,,Pass,Pass
24908,364788664,3365324,3365324,,,,,,Pass,Pass
5998,8350194,5483180,5483180,,,,,,Pass,Pass
17878,861192276,3794448,3794448,,,,,,Pass,Pass
15514,324100736,3298902,3298902,,,,,,Pass,Pass
571,2083825,3441531,3441531,,,,,,Pass,Pass
5927,2410800,3222457,13519420,"[{'13519420': 'rovi_id:7131812177,Map_reason:not found in projectx'}, {'source_id': '5927,Map_reason:{""color"":0,""language"":1,""credits"":1.0,""directors"":0,""part_names"":0.3333333333,""episode_titles"":0.0,""genres"":0.0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0.0,""season_count"":0,""genres_missing"":0,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":0,""release_year"":0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":1,""run_time_diff"":1355,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:13519420"",""id_2"":""guidebox:SM-5927"",""score"":3.2666666667}'}]","[{'3222457': 'rovi_id:2410800,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
24688,219904,3241944,3241944,,,,,,Pass,Pass
10140,1953362,2854149,2854149,,,,,,Pass,Pass
36539,3394729642,10310887,10310887,,,,,,Pass,Pass
13907,19630660,7362901,7362901,,,,,,Pass,Pass
11597,9641117,3754885,3754885,,,,,,Pass,Pass
33452,1517631219,10105271,10105271,,,,,,Pass,Pass
1603,416775,4168207,4168207,,,,,,Pass,Pass
14144,16925706,6966920,6966920,,,,,,Pass,Pass
2709,864432,4657839,4657839,,,,,,Pass,Pass
1967,13925708,6814668,6814668,,,,,,Pass,Pass
11584,1216710,2741932,2741932,,,,,,Pass,Pass
418,2104237,2813702,2813702,,,,,,Pass,Pass
14789,306991041,3441781,3441781,,,,,,Pass,Pass
36370,1805323498,9532419,9532419,,,,,,Pass,Pass
2314,1892986,3256436,3256436,,,,,,Pass,Pass
844,2144706,3402606,3402606,,,,,,Pass,Pass
5910,8508933,3249445,3249445,,,,,,Pass,Pass
35176,1443669244,3762739,3762739,,,,,,Pass,Pass
13105,535036671,3516903,3516903,,,,,,Pass,Pass
25748,1374879893,9439062,9439062,,,,,,Pass,Pass
17212,22327679,3240575,3240575,,,,,,Pass,Pass
22333,677599,4529008,4529008,,,,,,Pass,Pass
456,2490737,5472478,5472478,,,,,,Pass,Pass
1890,129712,4008934,4008934,,,,,,Pass,Pass
17296,545216860,8220568,8220568,,,,,,Pass,Pass
32563,1692424045,3593397,3593397,,,,,,Pass,Pass
18782,212743,2966288,2966288,,,,,,Pass,Pass
22964,1313013844,9206947,9206947,,,,,,Pass,Pass
17738,526561491,8197829,8197829,,,,,,Pass,Pass
10131,1506597,3600487,3600487,,,,,,Pass,Pass
10605,1295,4012908,4012908,,,,,,Pass,Pass
9477,1217829,2823009,2823009,,,,,,Pass,Pass
8154,9997591,3553982,3553982,,,,,,Pass,Pass
1605,568030,4432895,4432895,,,,,,Pass,Pass
321,2484039,3199226,3199226,,,,,,Pass,Pass
10116,1762428,3218927,3218927,,,,,,Pass,Pass
24984,1081650260,9974790,9974790,,,,,,Pass,Pass
5090,1593121,2944991,2944991,,,,,,Pass,Pass
14106,1208677,4843865,4843865,,,,,,Pass,Pass
12999,66762712,2748679,2748679,,,,,,Pass,Pass
22269,623108,4466484,4466484,,,,,,Pass,Pass
16047,565338910,3736943,3736943,,,,,,Pass,Pass
41706,1705012423,3987753,3987753,,,,,,Pass,Pass
10185,1458515,2774266,2774266,,,,,,Pass,Pass
510,14129496,3195703,3195703,,,,,,Pass,Pass
17053,791604076,8550818,8550818,,,,,,Pass,Pass
11190,2484010,3208144,3208144,,,,,,Pass,Pass
31989,1628330161,3887170,3887170,,,,,,Pass,Pass
14692,16901959,3466100,3466100,,,,,,Pass,Pass
44334,5085416019,3938668,3938668,,,,,,Pass,Pass
10188,1136082,3106088,3106088,,,,,,Pass,Pass
14807,18772873,7210920,7210920,,,,,,Pass,Pass
28163,1440278115,9336828,9336828,,,,,,Pass,Pass
13410,736564,2821685,2821685,,,,,,Pass,Pass
29026,1509549718,3569832,3569832,,,,,,Pass,Pass
13951,129226,4027264,4027264,,,,,,Pass,Pass
10256,19104860,7752993,7752993,,,,,,Pass,Pass
2442,289865,4124729,4124729,,,,,,Pass,Pass
29249,367363267,8056124,8056124,,,,,,Pass,Pass
319,13883352,3272761,3272761,,,,,,Pass,Pass
12989,66911027,3346378,3346378,,,,,,Pass,Pass
2770,1665868,2978015,2978015,,,,,,Pass,Pass
15534,129185,4027187,4027187,,,,,,Pass,Pass
719,2045787,5289405,5289405,,,,,,Pass,Pass
19282,821422,4625650,4625650,,,,,,Pass,Pass
13378,2028087,2996913,2996913,,,,,,Pass,Pass
2011,2333097,3611893,3611893,,,,,,Pass,Pass
5754,2124203,2811375,2811375,,,,,,Pass,Pass
12832,8671470,3012153,3012153,,,,,,Pass,Pass
1920,269854,4103194,4103194,,,,,,Pass,Pass
10352,18135438,7140974,7140974,,,,,,Pass,Pass
429,1783272,3055128,3055128,,,,,,Pass,Pass
12558,18770023,3290916,3290916,,,,,,Pass,Pass
15978,223652,4057393,4057393,,,,,,Pass,Pass
1794,801935,4614272,4614272,,,,,,Pass,Pass
21747,263341,4100980,4100980,,,,,,Pass,Pass
18544,982825366,3716476,3716476,,,,,,Pass,Pass
14722,17593172,3879865,3879865,,,,,,Pass,Pass
12446,66674138,3371724,3371724,,,,,,Pass,Pass
17313,251747,4098460,4098460,,,,,,Pass,Pass
6045,19954085,7415686,7415686,,,,,,Pass,Pass
1927,431453,4256615,4256615,,,,,,Pass,Pass
13029,17180476,6988984,6988984,,,,,,Pass,Pass
537,1519320,2825674,2825674,,,,,,Pass,Pass
24639,424760,2826607,2826607,,,,,,Pass,Pass
410,223289,4055293,4055293,,,,,,Pass,Pass
1786,1927521,2798970,2798970,,,,,,Pass,Pass
14640,423431,4174711,4174711,,,,,,Pass,Pass
608,1546794,5036779,5036779,,,,,,Pass,Pass
106,129557,4029325,4029325,,,,,,Pass,Pass
10033,2408321,2973810,10938010,"[{'10938010': 'rovi_id:4524847473,Map_reason:not found in projectx'}, {'source_id': '10033,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.18}'}]","[{'2973810': 'rovi_id:2408321,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
3230,1929209,5238636,5238636,,,,,,Pass,Pass
2147,735482,4568239,4568239,,,,,,Pass,Pass
15146,19971020,10111515,10111515,,,,,,Pass,Pass
22100,1463998563,3688961,3688961,,,,,,Pass,Pass
81,425242,4216287,4216287,,,,,,Pass,Pass
14630,583150721,8267333,8267333,,,,,,Pass,Pass
1994,2490597,5472504,5472504,,,,,,Pass,Pass
1883,1736567,2774642,2774642,,,,,,Pass,Pass
13552,1591169,5065213,5065213,,,,,,Pass,Pass
26946,1322506784,3705393,3705393,,,,,,Pass,Pass
15892,637365240,3434868,3434868,,,,,,Pass,Pass
39340,3288930926,3996472,3996472,,,,,,Pass,Pass
11113,19104057,7314870,7314870,,,,,,Pass,Pass
5078,11730078,3373495,10451784,"[{'10451784': 'rovi_id:3774954078,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'source_id': '5078,Map_reason:{""color"":0,""language"":1,""credits"":0.6666666667,""directors"":0,""part_names"":0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0.0,""season_count"":0,""genres_missing"":0,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":1,""run_time_diff"":1770,""run_time_missing"":0,""levenshtein_titles"":0.65,""cosine_titles"":0.7298004492,""partial_titles"":1,""id_1"":""projectx:10451784"",""id_2"":""guidebox:SM-5078"",""score"":2.5131337825}'}]","[{'3373495': 'rovi_id:11730078,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
19370,658992285,8367047,8367047,,,,,,Pass,Pass
13919,11745127,3097633,3097633,,,,,,Pass,Pass
2134,1795312,2904545,2904545,,,,,,Pass,Pass
6081,2434018,2982424,2982424,,,,,,Pass,Pass
