GuideBox_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping
71025,1067824,The Man with Two Lives,1942,581762,581762,,,,,,Pass,Pass
71039,2237711,Queen Sized,2008,400836,400836,,,,,,Pass,Pass
71040,1005659973,Duke,2012,28540,28540,,,,,,Pass,Pass
71042,1299020,Tokyo Cowboy,1994,69758,69758,,,,,,Pass,Pass
71045,437392,Who's That Knocking at My Door?,1967,568483,568483,,,,,,Pass,Pass
71047,305933110,Passion,2012,124763,124763,,,,,,Pass,Pass
71054,2292036,Killer Pad,2008,200041,200041,,,,,,Pass,Pass
71056,8840868,Shirley Adams,2009,651188,651188,,,,,,Pass,Pass
71068,1213120,Here on Earth,2000,56795,56795,,,,,,Pass,Pass
71070,6905,The Battle of Midway,1942,1103662,1103662,,,,,,Pass,Pass
71071,366314,Mr. Blue Sky,2007,561157,561157,,,,,,Pass,Pass
71073,931641523,At the Gate of the Ghost,2011,850573,850573,,,,,,Pass,Pass
71083,1078617,Daughters of the Dust,1991,150579,150579,,,,,,Pass,Pass
71091,1085822,Eat Drink Man Woman,1994,55959,55959,,,,,,Pass,Pass
71098,2148267,The History Boys,2006,73265,73265,,,,,,Pass,Pass
71101,1485236,Trapped,2002,68368,68368,,,,,,Pass,Pass
71106,423023,The Tuskegee Airmen,1995,34210,34210,,,,,,Pass,Pass
71109,1083947,Getting Even with Dad,1994,54324,54324,,,,,,Pass,Pass
71130,1296,Robinson Crusoe,1954,501764,501764,,,,,,Pass,Pass
71133,436227,Send Me No Flowers,1964,69554,69554,,,,,,Pass,Pass
71144,1054984,Bill Cracks Down,1937,574820,574820,,,,,,Pass,Pass
71153,19784288,Resistance,2011,769442,769442,,,,,,Pass,Pass
71159,2320887,The Last Hit Man,2008,39949,39949,,,,,,Pass,Pass
71160,326955548,Halo 4: Forward Unto Dawn,2012,12091,12091,,,,,,Pass,Pass
71171,12219902,Anton Chekhov's The Duel,2010,668407,668407,,,,,,Pass,Pass
71175,1070047,Son of Flubber,1963,583069,583069,,,,,,Pass,Pass
71176,308948116,23:59,2011,236997,236997,,,,,,Pass,Pass
71180,425149,For Keeps,1988,50665,50665,,,,,,Pass,Pass
71191,9715564,The Lightkeepers,2009,120734,120734,,,,,,Pass,Pass
71196,1773858,Hittin' It!,2004,630614,630614,,,,,,Pass,Pass
71204,2078155,My Super Ex-Girlfriend,2006,75912,75912,,,,,,Pass,Pass
71206,1078811,Young People,1940,587809,587809,,,,,,Pass,Pass
71210,1061758,Mackenna's Gold,1969,959261,959261,,,,,,Pass,Pass
71213,466050,The Enforcer,1976,52263,52263,,,,,,Pass,Pass
71220,461744,Hercules Unchained,1959,61859,61859,,,,,,Pass,Pass
71228,1063608,Murder at the Gallop,1963,77018,77018,,,,,,Pass,Pass
71229,7900,Bernice Bobs Her Hair,1976,1103779,1103779,,,,,,Pass,Pass
71247,457698,The Return of Chandu,1934,570333,570333,,,,,,Pass,Pass
71260,67071500,A Common Man,2013,114554,114554,,,,,,Pass,Pass
71275,364100289,Very Good Girls,2013,141139,141139,,,,,,Pass,Pass
71277,430047,Sahara,1943,567565,567565,,,,,,Pass,Pass
71282,17008732,Monsterwolf,2010,26743,26743,,,,,,Pass,Pass
71283,1668132,Pact with the Devil,2002,6168,6168,,,,,,Pass,Pass
71290,1054634,Baby: Secret of the Lost Legend,1985,55898,55898,,,,,,Pass,Pass
71292,427759,Fierce Creatures,1997,50785,50785,,,,,,Pass,Pass
71297,2397034,Confessions of a Shopaholic,2009,78918,78918,,,,,,Pass,Pass
71304,435847,Volcano,1997,50870,50870,,,,,,Pass,Pass
71320,228929,Chandni Bar,2001,548138,548138,,,,,,Pass,Pass
71322,446883,Three Men and a Little Lady,1990,51092,51092,,,,,,Pass,Pass
71326,1072823,The Young Nurses,1973,584661,584661,,,,,,Pass,Pass
71327,2121628,Fast Food Nation,2006,84877,84877,,,,,,Pass,Pass
71335,426839,Ocean's Eleven,1960,63250,63250,,,,,,Pass,Pass
71341,1948947,Havoc,2005,89784,89784,,,,,,Pass,Pass
71342,438111,Broadway Melody of 1936,1935,568590,568590,,,,,,Pass,Pass
71351,451527,Johnny Got His Gun,1971,12258312,12258312,,,,,,Pass,Pass
71354,439026,Wolf,1994,54086,54086,,,,,,Pass,Pass
71379,2292456,Flirting with Forty,2008,26416,26416,,,,,,Pass,Pass
71384,462560,Winter People,1989,56582,56582,,,,,,Pass,Pass
71388,931964212,Urban Legends: Bloody Mary,2005,5085,5085,,,,,,Pass,Pass
71389,1071867,The Playgirls and the Vampire,1960,584140,584140,,,,,,Pass,Pass
71396,456689,The Little Prince,1974,111156,111156,,,,,,Pass,Pass
71400,327230047,Heart of Glass,1976,802523,802523,,,,,,Pass,Pass
71405,428555,You Can't Take It with You,1938,567360,567360,,,,,,Pass,Pass
71407,982759924,The Host,2013,107938,107938,,,,,,Pass,Pass
71419,1990178,Don't Come Knocking,2005,70530,70530,,,,,,Pass,Pass
71432,1069098,L'Eclisse,1962,102380,102380,,,,,,Pass,Pass
71438,1057212,Corsair,1931,576044,576044,,,,,,Pass,Pass
71444,2467205,Saving Grace B. Jones,2009,649173,649173,,,,,,Pass,Pass
71445,982759702,The Lord of the Rings: The Fellowship of the Ring,2001,61960,61960,,,,,,Pass,Pass
71448,1274878744,Night of the Demons 2,1994,873014,873014,,,,,,Pass,Pass
71457,1516380,Friday After Next,2002,63475,63475,,,,,,Pass,Pass
71473,1096080,The Almost Perfect Bank Robbery,1999,38437,38437,,,,,,Pass,Pass
71482,20964774,Almost Kings,2010,772688,772688,,,,,,Pass,Pass
71489,454894,The Dirty Dozen,1967,64980,64980,,,,,,Pass,Pass
71499,1452032,Bail Out,1989,190671,5051,"[{'source_projectx_id_mapped': 'rovi_id:1076070,Map_reason:not found in projectx'}, {'source_id': '71499'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1452032,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":24,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,True,Fail,Fail
71526,2276886,Death Sentence,2007,72157,72157,,,,,,Pass,Pass
71540,455129,Pride and Prejudice,1940,65066,65066,,,,,,Pass,Pass
71552,470605,The Protector,1985,572577,572577,,,,,,Pass,Pass
71560,1067894,Maximum Overdrive,1986,62207,62207,,,,,,Pass,Pass
71569,8865155,Love Note,1987,651703,651703,,,,,,Pass,Pass
71572,982759720,50/50,2011,114857,114857,,,,,,Pass,Pass
71578,2396955,Quantum of Solace,2008,75633,75633,,,,,,Pass,Pass
71591,1628372,The Company,2003,66485,66485,,,,,,Pass,Pass
71599,66913740,Branded,2012,791180,791180,,,,,,Pass,Pass
71601,435030,The Strange Love of Martha Ivers,1946,61800,61800,,,,,,Pass,Pass
71608,426549,On an Island with You,1948,70755,70755,,,,,,Pass,Pass
71631,460208,My Beautiful Laundrette,1985,58135,58135,,,,,,Pass,Pass
71637,21777251,Language of a Broken Heart,2011,776713,776713,,,,,,Pass,Pass
71640,310468317,When I Saw You,2014,122685,122685,,,,,,Pass,Pass
71647,19972848,The Kite,2011,100391,100391,,,,,,Pass,Pass
71658,2274216,Honeydripper,2007,643788,643788,,,,,,Pass,Pass
71666,2113297,Heartstopper,2006,14132,14132,,,,,,Pass,Pass
71671,1337041560,Tai Chi Hero,2012,881188,881188,,,,,,Pass,Pass
71672,21494779,The Love You Save,2011,419706,419706,,,,,,Pass,Pass
71673,1072318,The Return of Frank James,1940,77149,77149,,,,,,Pass,Pass
71689,435412,The Hanoi Hilton,1987,568016,568016,,,,,,Pass,Pass
71697,335355711,American Idiots,2013,804547,804547,,,,,,Pass,Pass
71706,309234347,Tunnel Vision,2013,798198,798198,,,,,,Pass,Pass
71707,1093053,Jack Reed: Death and Vengeance,1996,41232,41232,,,,,,Pass,Pass
71711,1147094,Totem,1999,3191,3191,,,,,,Pass,Pass
71720,1414891,All Over the Guy,2001,81428,81428,,,,,,Pass,Pass
71723,473032,American History X,1998,53535,53535,,,,,,Pass,Pass
71724,1837836,Shark Hunter,2001,194009,194009,,,,,,Pass,Pass
71735,412142,There's a Stranger in My House,2009,185419,185419,,,,,,Pass,Pass
71748,2283786,Mad Money,2008,89789,89789,,,,,,Pass,Pass
71750,472153,Prince of Foxes,1949,572815,572815,,,,,,Pass,Pass
71752,472279,Disclosure,1994,52794,52794,,,,,,Pass,Pass
71754,2335791,The Chronicles of Narnia: Prince Caspian,2008,12262394,12262394,,,,,,Pass,Pass
71759,2432502,Amusement,2008,6784,6784,,,,,,Pass,Pass
71760,381691,African Cats,2011,95665,95665,,,,,,Pass,Pass
71761,21590890,Donovan's Echo,2011,774480,774480,,,,,,Pass,Pass
71771,12354906,The Inheritance,2003,672390,672390,,,,,,Pass,Pass
71776,982759515,Die Hard: With a Vengeance,1995,853947,853947,,,,,,Pass,Pass
71780,1068520,The Last Waltz,1978,92346,92346,,,,,,Pass,Pass
71781,998217883,Terraferma,2011,855095,855095,,,,,,Pass,Pass
71783,426280,White Water Summer,1987,50104,50104,,,,,,Pass,Pass
71784,1561138,The Core,2003,63738,63738,,,,,,Pass,Pass
71787,11737061,The Adjustment Bureau,2011,12264029,12264029,,,,,,Pass,Pass
71802,17637508,I Heart Huckabees,2004,81552,81552,,,,,,Pass,Pass
71803,1107639,Go,1999,54515,54515,,,,,,Pass,Pass
71811,436387,D.O.A.,1950,59479,59479,,,,,,Pass,Pass
71832,449375,The Sunshine Boys,1975,65021,65021,,,,,,Pass,Pass
71836,466443,Fire in the Sky,1993,81624,81624,,,,,,Pass,Pass
71864,437334,The Postman Always Rings Twice,1946,64774,64774,,,,,,Pass,Pass
71865,1059694,Buried Alive,1939,577312,577312,,,,,,Pass,Pass
71868,262543,Feng Shui,2004,[551950],Nil,,,,,,source_id not ingested,Fail
71875,1037974362,Cars,2006,75363,75363,,,,,,Pass,Pass
71880,1072760,What a Carve Up,1961,584666,584666,,,,,,Pass,Pass
71885,12219718,Meet Monica Velour,2010,102045,102045,,,,,,Pass,Pass
71893,385785095,Paranormal Movie,2013,243512,243512,,,,,,Pass,Pass
71896,1115892,Absence of the Good,1999,82129,82129,,,,,,Pass,Pass
71904,1055199,Brubaker,1980,90372,90372,,,,,,Pass,Pass
71910,443126,Murphy's War,1971,568705,568705,,,,,,Pass,Pass
71914,15090181,Brighton Rock,2010,133998,133998,,,,,,Pass,Pass
71916,438968335,This Is Where We Live,2013,812125,812125,,,,,,Pass,Pass
71922,426002,The Girl in the Red Velvet Swing,1955,567058,567058,,,,,,Pass,Pass
71923,416351,Wrong Turn at Tahoe,2009,7362,7362,,,,,,Pass,Pass
71926,436317,The Bird with the Crystal Plumage,1970,122508,122508,,,,,,Pass,Pass
71930,331861626,Blind Chance,1987,803689,803689,,,,,,Pass,Pass
71934,8170068,Green Lantern: First Flight,2009,10657,10657,,,,,,Pass,Pass
71938,1057767,The Children's Hour,1961,66852,66852,,,,,,Pass,Pass
71944,22520444,King Kelly,2012,785154,785154,,,,,,Pass,Pass
71947,9715339,Groupie,2010,653496,653496,,,,,,Pass,Pass
71948,1075393,Talent for the Game,1991,53373,53373,,,,,,Pass,Pass
71958,1064007,Odd Man Out,1947,91652,91652,,,,,,Pass,Pass
71962,1066788,The Quiet Earth,1985,101108,101108,,,,,,Pass,Pass
71963,430738,Wuthering Heights,1939,76388,76388,,,,,,Pass,Pass
71966,435783,Charge of the Light Brigade,1936,65793,65793,,,,,,Pass,Pass
71968,1073882,When Harry Met Sally,1989,71861,71861,,,,,,Pass,Pass
71972,502082920,Ninja Wars,1982,815509,815509,,,,,,Pass,Pass
71976,453822,Fright Night,1985,52046,52046,,,,,,Pass,Pass
71980,14427589,Made in Dagenham,2010,88168,88168,,,,,,Pass,Pass
71989,453610,Melody for Three,1941,569778,569778,,,,,,Pass,Pass
72000,2121414,Infamous,2006,73745,73745,,,,,,Pass,Pass
72008,451772,Tombstone,1993,65248,65248,,,,,,Pass,Pass
72009,321735,Blood Oath,2007,184986,184986,,,,,,Pass,Pass
72011,459837,Viva Knievel,1977,570699,570699,,,,,,Pass,Pass
72012,423078,Nine Months,1995,61249,61249,,,,,,Pass,Pass
72013,1066245,The Lady Confesses,1945,580910,580910,,,,,,Pass,Pass
72017,2079565,Christmas Do-Over,2006,364192,364192,,,,,,Pass,Pass
72028,1627039,Alien Lockdown,2004,26510,26510,,,,,,Pass,Pass
72030,1053993499,Curious George: Swings Into Spring,2013,15134,15134,,,,,,Pass,Pass
72032,426199,The Killing Fields,1984,50343,50343,,,,,,Pass,Pass
72039,1061921,The Disorderly Orderly,1964,79889,79889,,,,,,Pass,Pass
72040,428815,Lawrence of Arabia,1962,101252,101252,,,,,,Pass,Pass
72050,67038422,Everybody Has a Plan,2012,120479,120479,,,,,,Pass,Pass
72053,473326,Mo' Better Blues,1990,50765,50765,,,,,,Pass,Pass
72066,2491773,Spring Breakdown,2009,6700,6700,,,,,,Pass,Pass
72067,982759601,Grease 2,1982,50656,50656,,,,,,Pass,Pass
72071,12237366,Dark Shadows,2012,96794,96794,,,,,,Pass,Pass
72073,1056754,City of Women,1980,575795,575795,,,,,,Pass,Pass
72074,1938118,Flightplan,2005,72636,72636,,,,,,Pass,Pass
72090,441028,From Here to Eternity,1953,70392,70392,,,,,,Pass,Pass
72100,422715,Set It Off,1996,53179,53179,,,,,,Pass,Pass
72102,458568,Madame Bovary,1949,102587,102587,,,,,,Pass,Pass
72103,1080243,Camille Claudel,1988,52138,52138,,,,,,Pass,Pass
72124,2321952,The Last Mistress,2007,104974,104974,,,,,,Pass,Pass
72146,17942485,The Marine,2006,71249,71249,,,,,,Pass,Pass
72151,455707,MASH,1970,65845,65845,,,,,,Pass,Pass
72152,1355408,Pearl Harbor,2001,59750,59750,,,,,,Pass,Pass
72156,446381,L.A. Confidential,1997,52634,52634,,,,,,Pass,Pass
72161,422664,Thin Line Between Love & Hate,1996,52876,52876,,,,,,Pass,Pass
72168,449125,The Karate Kid Part III,1989,59126,59126,,,,,,Pass,Pass
72169,35109,Guru the Mad Monk,1970,509964,509964,,,,,,Pass,Pass
72171,27841,Empire of the Sun,1987,107435,107435,,,,,,Pass,Pass
72181,106421,She Shoulda Said No,1949,528064,528064,,,,,,Pass,Pass
72187,368152,Cold Heart Canyon,2008,185202,185202,,,,,,Pass,Pass
72190,446993,Village of the Damned,1995,56823,56823,,,,,,Pass,Pass
72203,331271716,Dragon Wasps,2012,30486,30486,,,,,,Pass,Pass
72207,19408221,Terminator 3: Rise of the Machines,2003,12267564,12267564,,,,,,Pass,Pass
72220,12800762,Counter Investigation,2007,706284,706284,,,,,,Pass,Pass
72226,90506,Stampede,1936,524227,524227,,,,,,Pass,Pass
72231,2397085,The Soloist,2009,100602,100602,,,,,,Pass,Pass
72233,429482,Wee Willie Winkie,1937,567478,567478,,,,,,Pass,Pass
72254,448362,The Full Monty,1997,70187,70187,,,,,,Pass,Pass
72271,436950,Bullets or Ballots,1936,63206,63206,,,,,,Pass,Pass
72279,1498291,All or Nothing,2002,74170,74170,,,,,,Pass,Pass
72289,424301,Nothing in Common,1986,58131,58131,,,,,,Pass,Pass
72292,1371113,Brother,2000,60102,60102,,,,,,Pass,Pass
72309,22254112,Simon Killer,2012,125795,125795,,,,,,Pass,Pass
72310,1393159,Tweety's High-Flying Adventure,2000,12259670,12259670,,,,,,Pass,Pass
72317,101584,The Vanishing Prairie,1954,526794,526794,,,,,,Pass,Pass
72321,22254395,Filly Brown,2013,781070,781070,,,,,,Pass,Pass
72324,451291,The Sand Pebbles,1966,83463,83463,,,,,,Pass,Pass
72331,1122835,Judgment Day,1998,70428,70428,,,,,,Pass,Pass
72332,424497,Phantasm,1979,149411,149411,,,,,,Pass,Pass
72344,436014,A Chorus Line,1985,81893,81893,,,,,,Pass,Pass
72353,1569523,Chilly Dogs,2001,623975,623975,,,,,,Pass,Pass
72359,1070376,A Nightmare on Elm Street 2: Freddy's Revenge,1985,57336,57336,,,,,,Pass,Pass
72362,18787301,Charlie Casanova,2010,755709,755709,,,,,,Pass,Pass
72377,459323,Captain from Castile,1947,570612,570612,,,,,,Pass,Pass
72380,1093270,Patch Adams,1998,58955,58955,,,,,,Pass,Pass
72381,457421,Silk Stockings,1957,64226,64226,,,,,,Pass,Pass
72384,12070507,Battlestar Galactica: Razor,2007,45056,1354555,"[{'source_projectx_id_mapped': 'rovi_id:2035776,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8275862068965517,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":20,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '72384'}]","[{'rovi_projectx_id_mapped': 'rovi_id:12070507,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8148148148148149,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":88,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
72387,1069329,Sunrise,1927,582691,122302,"[{'source_projectx_id_mapped': 'rovi_id:2351871,Map_reason:not found in projectx'}, {'source_id': '72387'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1069329,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":8,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
72390,18066444,Flypaper,2011,97811,97811,,,,,,Pass,Pass
72397,17939986,Harold & Kumar Go to White Castle,2004,86184,86184,,,,,,Pass,Pass
72398,2455149,Ninja's Creed,2009,85105,85105,,,,,,Pass,Pass
72402,559115034,Max and Mona,2004,822285,822285,,,,,,Pass,Pass
72404,426033,The Prisoner of Shark Island,1936,91402,91402,,,,,,Pass,Pass
72405,1776662,The Aviator,2004,66087,66087,,,,,,Pass,Pass
72409,1068396,The Journey of Natty Gann,1985,53815,53815,,,,,,Pass,Pass
72426,2396980,The Spirit,2008,79336,79336,,,,,,Pass,Pass
72434,443118816,A Resurrection,2013,165152,165152,,,,,,Pass,Pass
72443,50752,Kentucky,1938,513916,513916,,,,,,Pass,Pass
72445,2173618,Bridge to Terabithia,2007,76218,76218,,,,,,Pass,Pass
72456,2204679,Return to House on Haunted Hill,2007,6503,6503,,,,,,Pass,Pass
72462,426186,The Doctor,1991,101519,101519,,,,,,Pass,Pass
72481,1065794,Piranha II: The Spawning,1981,62310,436458,"[{'source_projectx_id_mapped': 'rovi_id:1340269907,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":602,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '72481'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1065794,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
72492,982759955,The Smurfs,2011,91366,91366,,,,,,Pass,Pass
72493,2133917,Confetti,2006,642754,642754,,,,,,Pass,Pass
72498,2173609,Meet the Robinsons,2007,77757,77757,,,,,,Pass,Pass
72505,967263332,The Da Vinci Code,2006,70864,70864,,,,,,Pass,Pass
72513,287391,Bruce Lee: We Miss You,1976,554856,554856,,,,,,Pass,Pass
72543,16950374,Dark Metropolis,2010,740917,740917,,,,,,Pass,Pass
72555,2181322,Surf's Up,2007,71677,71677,,,,,,Pass,Pass
72560,434777,Boom Town,1940,49992,49992,,,,,,Pass,Pass
72563,454847,Rio Bravo,1959,76935,76935,,,,,,Pass,Pass
72566,425029,Robin and Marian,1976,71001,71001,,,,,,Pass,Pass
72611,1066224,La Cage aux Folles II,1980,97505,97505,,,,,,Pass,Pass
72612,1355132,Made,2001,108499,108499,,,,,,Pass,Pass
72615,17094125,Small Town Murder Songs,2010,741224,741224,,,,,,Pass,Pass
72630,1066392,Rich and Famous,1981,65846,65846,,,,,,Pass,Pass
72631,1251421,The Virgin Suicides,2000,62704,62704,,,,,,Pass,Pass
72638,1464872,Eight Legged Freaks,2002,62622,62622,,,,,,Pass,Pass
72639,1449784,Big Fat Liar,2002,63124,63124,,,,,,Pass,Pass
72643,239939,Infernal Affairs 2,2003,96778,96778,,,,,,Pass,Pass
72649,2465347,Everyone Else,2009,81519,81519,,,,,,Pass,Pass
72650,2361262,Kung Fu Killer,2008,401077,25995,"[{'source_projectx_id_mapped': 'rovi_id:2285422,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":36,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '72650'}]","[{'rovi_projectx_id_mapped': 'rovi_id:2361262,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.875,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":1364,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '156837,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.5,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.25}'}]",True,True,False,Fail,Fail
72674,1074310,The Apple Dumpling Gang Rides Again,1979,93302,93302,,,,,,Pass,Pass
72675,1065739,The Prisoner,1955,580619,580619,,,,,,Pass,Pass
72676,66422610,Nailbiter,2013,949923,949923,,,,,,Pass,Pass
72678,12219749,Operation: Endgame,2010,117127,117127,,,,,,Pass,Pass
72684,1231475,Frequency,2000,62076,62076,,,,,,Pass,Pass
72690,1324949,The Tailor of Panama,2001,60215,60215,,,,,,Pass,Pass
72691,1056213,Bill & Ted's Excellent Adventure,1989,60618,60618,,,,,,Pass,Pass
72719,1374318,Captain Corelli's Mandolin,2001,86667,86667,,,,,,Pass,Pass
72723,2396989,Valkyrie,2008,[74662],Nil,,,,,,source_id not ingested,Fail
72730,2278898,Living 'til the End,2005,199735,199735,,,,,,Pass,Pass
72731,459149,The Three Musketeers,1993,55865,55865,,,,,,Pass,Pass
72734,1095333,Slam Dunk Ernest,1995,2426,2426,,,,,,Pass,Pass
72735,458086,Sharky's Machine,1981,64768,64768,,,,,,Pass,Pass
72740,1077378,Varsity Show,1937,586984,586984,,,,,,Pass,Pass
72742,2470917,Body Armour,2007,88799,88799,,,,,,Pass,Pass
72746,2076795,Pulse,2006,69398,69398,,,,,,Pass,Pass
72749,1940087,The Matador,2005,77392,77392,,,,,,Pass,Pass
72765,1055904,Creature from the Black Lake,1976,575329,575329,,,,,,Pass,Pass
72766,50772,Keoma,1976,76667,76667,,,,,,Pass,Pass
72769,9956946,Grown Up Movie Star,2009,948452,956483,"[{'source_projectx_id_mapped': 'rovi_id:9715355,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":21,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '72769'}]","[{'rovi_projectx_id_mapped': 'rovi_id:9956946,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}]",True,,False,Fail,Fail
72772,9706041,Summer's Moon,2009,94461,94461,,,,,,Pass,Pass
72781,1386952236,Oh My God,2012,886337,886337,,,,,,Pass,Pass
72787,1173989,Jakob the Liar,1999,54479,54479,,,,,,Pass,Pass
72791,1571816,Anatomy 2,2003,68925,68925,,,,,,Pass,Pass
72800,16784506,Satta,2003,740012,740012,,,,,,Pass,Pass
72803,448818,Little Odessa,1994,51162,51162,,,,,,Pass,Pass
72809,17643525,Ghost Cat,2003,61201,61201,,,,,,Pass,Pass
72813,1069348,Stand by Me,1986,67260,67260,,,,,,Pass,Pass
72817,1061497,Early Summer,1951,578248,578248,,,,,,Pass,Pass
72819,1431060,Deuces Wild,2002,62894,62894,,,,,,Pass,Pass
72832,18033731,Skirt Day,2008,748996,748996,,,,,,Pass,Pass
72834,2431089,My Soul to Take,2010,90806,982178,"[{'source_projectx_id_mapped': 'rovi_id:3758259070,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":1914,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '72834'}]","[{'rovi_projectx_id_mapped': 'rovi_id:2431089,Map_reason:not found in projectx'}]",True,,True,Fail,Fail
72836,982760353,The Hangover: Part II,2011,97065,97065,,,,,,Pass,Pass
72837,2391922,The Secret Life of Bees,2008,75417,75417,,,,,,Pass,Pass
72839,22254029,Hello I Must Be Going,2012,124246,124246,,,,,,Pass,Pass
72842,461078,Eraserhead,1977,88711,88711,,,,,,Pass,Pass
72843,424537,The Angry Red Planet,1959,62515,62515,,,,,,Pass,Pass
72845,1860816,The Proud Family Movie,2005,24636,24636,,,,,,Pass,Pass
72847,1554254,Unseen Evil,2002,623275,623275,,,,,,Pass,Pass
72855,1728600,Shark Tale,2004,66322,66322,,,,,,Pass,Pass
72859,435462,Killers from Space,1954,101035,101035,,,,,,Pass,Pass
72862,66973710,6 Bullets,2012,111140,111140,,,,,,Pass,Pass
72884,471843,Pecker,1998,68357,68357,,,,,,Pass,Pass
72896,21513781,Bunohan: Return to Murder,2011,110835,110835,,,,,,Pass,Pass
72921,2457388,Still Waiting...,2009,7295,7295,,,,,,Pass,Pass
72924,465760,Laura,1944,633192,633192,,,,,,Pass,Pass
72931,677410419,Olympus Has Fallen,2013,107013,107013,,,,,,Pass,Pass
72935,9706344,My Name Is Jerry,2009,652581,652581,,,,,,Pass,Pass
72938,66175139,Spring Breakers,2013,110212,110212,,,,,,Pass,Pass
72949,2463884,The Mutant Chronicles,2008,106021,106021,,,,,,Pass,Pass
72951,22178429,Battle Force,2012,97662,97662,,,,,,Pass,Pass
72955,1714660,Love Sex & Eating the Bones,2003,956423,956423,,,,,,Pass,Pass
72959,1347822,Lightning: Fire from the Sky,2001,36608,36608,,,,,,Pass,Pass
72964,85640,The Shaolin Invincibles,1977,523032,523032,,,,,,Pass,Pass
72965,1580764,Underworld,2003,65743,65743,,,,,,Pass,Pass
72984,2473798,Fighting,2009,82357,82357,,,,,,Pass,Pass
72991,1269994,Almost Famous,2000,117192,117192,,,,,,Pass,Pass
72998,1298343,Charulata,1964,610660,610660,,,,,,Pass,Pass
73002,13956276,You Might as Well Live,2009,736352,736352,,,,,,Pass,Pass
73006,11731932,Loch Ness Terror,2008,401980,401980,,,,,,Pass,Pass
73010,1054022,Attack of the Killer Tomatoes,1978,574272,574272,,,,,,Pass,Pass
73011,1480424,Big Bad Love,2001,620250,620250,,,,,,Pass,Pass
73020,1068661,Live a Little Love a Little,1968,65317,65317,,,,,,Pass,Pass
73025,315483221,A Haunted House,2013,105102,105102,,,,,,Pass,Pass
73029,1753412,SpongeBob SquarePants: The Movie,2004,70447,70447,,,,,,Pass,Pass
