px_id1,px_id1_show_type,px_id1_variant_parent_id,px_id1_is_group_language_primary,px_id1_record_language,px_id2,px_id2_show_type,px_id2_variant_parent_id,px_id2_is_group_language_primary,px_id2_record_language,px_id1_credits_null,px_id1_db_credit_present,px_id2_credits_null,px_id2_db_credit_present,long_title_match,original_title_match,runtime_match,release_year_match,alias_title_match,Comment
13408237,SM,,True,EN,3170564,SM,,True,EN,False,False,False,False,True,True,False,True,True,
3519119,SM,,True,EN,14653080,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14638443,SM,,True,EN,3416497,SM,,True,EN,False,False,False,False,True,True,False,False,,
12971808,MO,,True,EN,120229,MO,,True,EN,False,False,False,False,False,False,False,True,,
3544770,SM,,True,EN,9359956,SM,,True,EN,False,False,False,False,False,False,False,False,False,
557935,MO,,True,EN,14573305,MO,,True,EN,False,False,False,False,True,True,False,False,True,
853707,MO,,True,EN,124390,MO,,True,EN,False,False,False,False,True,True,False,True,,
121469,MO,,True,EN,803585,MO,,True,EN,False,False,False,False,False,False,False,False,True,
1903459,OT,,True,EN,14878524,MO,,True,EN,False,False,False,False,True,True,False,True,True,
843196,MO,,True,EN,14573294,MO,,True,EN,False,False,False,False,True,False,False,True,True,
12968848,MO,,True,EN,14627427,MO,,True,EN,False,False,False,False,True,True,True,False,True,
740122,MO,,True,EN,14627428,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1258985,OT,,True,EN,465648,MO,,True,EN,False,False,False,False,True,True,False,True,True,
875236,MO,,True,EN,978884,MO,,True,EN,False,False,False,False,True,False,False,False,True,
150829,MO,,True,EN,1078563,MO,,True,EN,False,False,False,False,True,True,True,True,True,
832904,MO,114644,True,EN,12966861,MO,,True,EN,False,False,False,False,False,False,False,True,True,
14627432,MO,,True,EN,14185,MO,14183,True,EN,False,False,False,False,True,False,False,False,,
863955,MO,,True,EN,14573285,MO,,True,EN,False,False,False,False,True,True,False,True,True,
113348,MO,,True,EN,14633818,MO,,True,EN,False,False,False,False,True,True,False,False,True,
113217,MO,,True,EN,321936,MO,,True,EN,False,False,False,False,True,True,False,True,True,
3430588,SM,,True,EN,9993632,SM,,True,EN,False,False,False,False,True,True,False,False,True,
3499167,SM,,True,EN,14330873,SM,,True,EN,False,False,False,False,True,True,False,True,True,
114527,MO,,True,EN,12788781,MO,,True,EN,False,False,True,False,True,True,False,True,True,
114805,MO,,True,EN,122953,MO,,True,EN,False,False,False,False,False,False,False,True,False,
798364,MO,,True,EN,14627450,MO,,True,EN,False,False,False,False,True,True,False,False,True,
14435698,SM,,True,EN,3164170,SM,,True,EN,False,False,False,False,True,True,False,False,True,
149961,MO,,True,EN,12968960,MO,,True,EN,False,False,False,False,False,False,False,True,True,
3700548,SM,,True,EN,14532257,SM,,True,EN,False,False,False,False,False,False,False,False,,
