px_id1,px_id1_show_type,px_id1_variant_parent_id,px_id1_is_group_language_primary,px_id1_record_language,px_id2,px_id2_show_type,px_id2_variant_parent_id,px_id2_is_group_language_primary,px_id2_record_language,px_id1_credits_null,px_id1_db_credit_present,px_id2_credits_null,px_id2_db_credit_present,long_title_match,original_title_match,runtime_match,release_year_match,alias_title_match,Comment
10086295,SM,,True,EN,11705627,SM,,True,EN,False,False,False,False,False,False,True,True,True,
80229,MO,,True,EN,677778,MO,,True,EN,False,False,False,False,False,False,False,True,False,
3416498,SM,,True,EN,8292656,SM,,True,EN,False,False,False,False,True,True,True,False,True,
12967076,MO,,True,EN,1640148,OT,1223323,True,EN,True,False,False,False,True,True,False,False,True,
933305,MO,,True,EN,14634665,MO,,True,EN,False,False,False,False,True,True,False,False,True,
932320,MO,,True,EN,14634666,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1016843,MO,152307,True,EN,152307,MO,,True,EN,True,False,False,False,True,True,True,True,,
12966979,MO,,True,EN,14634667,MO,,True,EN,False,False,False,False,True,True,True,False,True,
12967410,MO,,True,EN,14634674,MO,,True,EN,True,False,False,False,True,True,True,False,True,
12966952,MO,,True,EN,14634675,MO,,True,EN,True,False,False,False,True,True,True,False,True,
470107,MO,,True,EN,12963428,MO,,True,EN,False,False,False,False,False,False,False,True,True,
668178,MO,,True,EN,2695105,OT,,True,EN,False,False,False,False,True,True,False,False,,
12984697,MO,,True,EN,463957,MO,,True,EN,False,False,False,False,True,True,False,True,True,
3982772,SM,,True,EN,14804587,SM,,True,EN,False,False,False,False,True,False,False,False,,
12962367,MO,,True,EN,1002801,MO,981901,True,EN,False,False,False,False,False,False,False,True,False,
31221,MO,,True,EN,394701,MO,,True,EN,False,False,False,False,True,True,False,False,,
3879700,SM,,True,EN,14789035,SM,,True,EN,False,False,False,False,True,True,False,False,,
3879865,SM,,True,EN,3667944,SM,,True,EN,False,False,False,False,True,False,True,False,True,
5141868,SM,,True,EN,3596424,SM,,True,EN,False,False,False,False,True,True,True,True,True,
3470733,SM,,True,EN,10105724,SM,,True,EN,False,False,False,False,True,True,True,True,,
2176549,OT,,True,EN,104722,MO,,True,EN,False,False,False,False,False,False,False,False,False,
12964491,MO,,True,EN,667655,MO,,True,EN,False,False,False,False,True,True,False,False,True,
14658445,SM,,True,EN,7250878,SM,,True,EN,False,False,True,False,True,True,False,False,,
14634816,MO,,True,EN,872057,MO,,True,EN,False,False,False,False,True,True,False,False,,
462071,MO,,True,EN,476321,MO,,True,EN,False,False,False,False,False,False,False,True,True,
14635017,MO,,True,EN,871168,MO,,True,EN,False,False,False,False,True,True,False,False,,
74327,MO,,True,EN,1003195,MO,,True,EN,False,False,False,False,False,False,False,False,True,
1005656,MO,,True,EN,1001628,MO,,True,EN,False,False,False,False,True,True,False,True,,
14660583,SM,,True,EN,3745156,SM,,True,EN,False,False,False,False,True,True,False,False,,
2916752,SM,,True,EN,13198099,SM,,True,EN,True,False,False,False,True,True,False,False,True,
10553910,SM,,True,EN,10791018,SM,,True,EN,False,False,False,False,True,True,True,True,,
3796920,SM,,True,EN,14656910,SM,,True,EN,False,False,False,False,True,True,False,False,True,
950238,MO,127286,True,EN,12988276,MO,,True,EN,False,False,False,False,False,False,False,True,True,
7400906,SM,,True,EN,2759818,SM,,True,EN,False,False,False,False,False,True,False,False,True,
153957,MO,,True,EN,1079204,MO,,True,EN,False,False,False,False,True,True,True,True,True,
1066032,MO,,True,EN,150533,MO,,True,EN,False,False,False,False,False,False,False,False,,
3190936,SM,,True,EN,14678054,SM,,True,EN,False,False,True,False,True,True,False,False,True,
12981043,MO,,True,EN,151532,MO,,True,EN,False,False,False,False,False,False,False,True,,
3910968,SM,,True,EN,13154060,SM,,True,EN,False,False,False,False,True,True,False,False,True,
3581703,SM,,True,EN,14386829,SM,,True,EN,False,False,True,False,True,True,False,False,,
386577,MO,,True,EN,2291425,OT,,True,EN,False,False,False,False,True,True,False,True,True,
3146790,SM,,True,EN,8096928,SM,,True,EN,False,False,False,False,True,True,False,True,,
3486297,SM,,True,EN,8893817,SM,,True,EN,False,False,False,False,True,True,True,True,True,
14628044,SM,,True,EN,7723863,SM,,True,EN,False,False,False,False,True,True,False,False,,
2315930,OT,,True,EN,1936758,OT,,True,EN,False,False,False,False,True,True,False,False,,
3968336,SM,,True,EN,7723461,SM,,True,EN,False,False,True,False,True,True,False,False,True,
1005849,MO,,True,EN,14842963,MO,,True,EN,False,False,True,False,True,True,False,False,True,
14664713,SM,,True,EN,13290129,SM,,True,EN,True,False,True,False,True,False,True,False,,
14660121,SM,,True,EN,3577903,SM,,True,EN,False,False,False,False,True,True,False,False,,
14662934,SM,,True,EN,7764051,SM,,True,EN,False,False,False,False,True,True,False,False,,
3495329,SM,,True,EN,14627698,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14635179,MO,,True,EN,561261,MO,,True,EN,False,False,False,False,True,True,False,False,,
14720,MO,,True,EN,12984958,MO,,True,EN,False,False,False,False,False,False,False,False,True,
12789162,MO,,True,EN,12285734,MO,,True,EN,False,False,False,False,True,True,False,True,True,
386581,MO,,True,EN,884737,MO,,True,EN,False,False,False,False,True,True,False,True,,
13319184,SM,,True,EN,8954989,SM,,True,EN,False,False,True,False,True,True,False,False,True,
14635037,MO,,True,EN,1015815,MO,,True,EN,False,False,False,False,True,True,False,False,,
979663,MO,,True,EN,1007418,MO,,True,EN,False,False,False,False,True,False,False,True,True,
12962485,MO,,True,EN,152901,MO,,True,EN,False,False,False,False,False,False,False,True,False,
14635181,MO,,True,EN,336973,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1081824,MO,,True,EN,20327,MO,,True,EN,False,False,False,False,True,True,False,True,True,
326845,MO,,True,EN,2317319,OT,,True,EN,False,False,False,False,True,True,False,True,True,
2868503,SM,,True,EN,14531875,SM,,True,EN,False,False,False,False,True,True,False,True,True,
12980282,MO,,True,EN,14635322,MO,,True,EN,False,False,False,False,True,True,True,False,True,
1071448,MO,,True,EN,14801698,MO,,True,EN,False,False,False,False,True,True,False,True,True,
1072140,MO,,True,EN,12275689,MO,,True,EN,False,False,False,False,True,True,True,True,,
13035893,SM,,True,EN,13149668,SM,,True,EN,False,False,True,False,True,True,True,True,True,
547011,MO,,True,EN,12980649,MO,,True,EN,False,False,False,False,True,True,True,False,,
183244,MO,,True,EN,1185719,OT,,True,EN,False,False,False,False,True,True,False,False,True,
14847889,MO,,True,EN,153376,MO,,True,EN,False,False,False,False,True,True,False,True,,
10878535,SM,,True,EN,3440944,SM,,True,EN,False,False,False,False,True,True,True,False,True,
981248,MO,159721,True,EN,1015227,MO,,True,EN,False,False,False,False,False,False,False,True,True,
14435654,SM,,True,EN,3961658,SM,,True,EN,False,False,False,False,True,True,False,False,,
2240718,OT,,True,EN,2328994,OT,,True,EN,False,False,False,False,False,True,False,True,False,
14669534,SM,,True,EN,3533906,SM,,True,EN,False,False,False,False,True,True,False,False,,
14635236,MO,,True,EN,867566,MO,,True,EN,False,False,False,False,True,True,False,False,,
14638443,SM,,True,EN,3416497,SM,,True,EN,False,False,False,False,True,True,False,False,,
12962575,MO,,True,EN,503045,MO,,True,EN,False,False,False,False,True,True,False,False,True,
13408237,SM,,True,EN,3170564,SM,,True,EN,False,False,False,False,True,True,False,True,True,
7415459,SM,,True,EN,14470645,SM,,True,EN,False,False,False,False,True,False,False,False,,
1016144,MO,,True,EN,1424091,OT,,True,EN,False,False,False,False,True,True,False,False,True,
1071488,MO,,True,EN,1015825,MO,,True,EN,False,False,False,False,True,False,True,False,True,
3934371,SM,,True,EN,10904523,SM,,True,EN,True,False,True,False,True,True,True,False,,
3085148,SM,,True,EN,7095347,SM,,True,EN,False,False,False,False,False,False,False,False,,
551206,MO,,True,EN,447995,MO,,True,EN,False,False,False,False,True,True,False,False,True,
12980278,MO,,True,EN,14801693,MO,,True,EN,True,False,False,False,True,True,False,False,True,
14857620,MO,,True,EN,2342390,OT,,True,EN,False,False,False,False,True,True,True,True,,
14660354,SM,,True,EN,7984781,SM,,True,EN,False,False,False,False,True,True,False,False,,
149199,MO,,True,EN,964738,MO,,True,EN,False,False,False,False,False,True,True,False,True,
12285422,MO,161161,True,EN,15044751,MO,,True,EN,False,False,False,False,True,True,False,True,True,
2821335,SM,,True,EN,13088118,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14714500,MO,,True,EN,1029221,MO,,True,EN,False,False,False,False,True,True,False,False,True,
12286893,MO,,True,EN,1084824,MO,,True,EN,False,False,False,False,True,True,True,True,,
1039086,MO,,True,EN,1424366,OT,,True,EN,False,False,False,False,True,True,False,False,,
14635247,MO,,True,EN,870517,MO,,True,EN,False,False,False,False,True,True,False,False,True,
14005464,MO,,True,EN,816063,MO,,True,EN,False,False,False,False,True,True,False,False,True,
7294377,SM,,True,EN,2764957,SM,2732513,True,EN,False,False,False,False,False,False,True,False,,
423583,MO,,True,EN,565998,MO,,True,EN,False,False,False,False,True,True,False,False,True,
13953341,SM,,True,EN,3894044,SM,,True,EN,False,False,False,False,True,True,False,True,True,
14669924,SM,,True,EN,3271678,SM,,True,EN,False,False,False,False,True,True,False,False,,
2784893,SM,,True,EN,2796092,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14401946,MO,,True,EN,2325426,OT,,True,EN,False,False,False,False,True,True,False,False,True,
30636,MO,,True,EN,975621,MO,,True,EN,False,False,True,False,True,False,False,False,True,
782055,MO,,True,EN,1048296,MO,,True,EN,False,False,False,False,True,True,False,False,True,
3388391,SM,,True,EN,10498008,SM,,True,EN,False,False,False,False,True,True,True,False,True,
13234418,SM,,True,EN,9296500,SM,3565263,True,EN,False,False,False,False,True,True,False,True,True,
14657042,SM,,True,EN,3402606,SM,,True,EN,False,False,False,False,True,True,False,False,,
8997460,SM,,True,EN,13837038,SM,,True,EN,False,False,True,False,True,True,False,True,,
1082575,MO,,True,EN,1015823,MO,,True,EN,False,False,False,False,True,True,False,False,True,
853570,MO,,True,EN,1015829,MO,,True,EN,False,False,False,False,True,False,False,True,,
2575125,OT,,True,EN,316766,MO,,True,EN,False,False,False,False,True,True,False,False,,
2869014,SM,,True,EN,3800604,SM,,True,EN,False,False,False,False,True,True,True,True,,
14701538,MO,,True,EN,332282,MO,,True,EN,False,False,False,False,True,True,False,True,,
14636288,MO,,True,EN,837622,MO,771702,True,EN,False,False,False,False,False,False,False,False,,
159110,MO,,True,EN,13706618,MO,,True,EN,False,False,False,False,True,True,True,True,True,
13261488,SM,,True,EN,13068693,SM,,True,EN,True,False,False,False,True,True,True,False,True,
165341,MO,,True,EN,1025604,MO,,True,EN,False,False,False,False,True,True,False,False,True,
12287391,MO,,True,EN,12788884,MO,,True,EN,False,False,True,False,True,True,False,False,True,
9455186,SM,,True,EN,3685932,SM,,True,EN,False,False,False,False,True,True,True,True,True,
13489231,SM,,True,EN,3730745,SM,,True,EN,False,False,False,False,True,True,False,True,True,
159077,MO,,True,EN,12979970,MO,,True,EN,False,False,True,False,True,True,False,True,True,
10357449,SM,,True,EN,3797032,SM,,True,EN,False,False,False,False,True,False,True,False,True,
1080105,MO,,True,EN,12279910,MO,,True,EN,False,False,False,False,True,True,True,True,True,
12991825,MO,,True,EN,148596,MO,,True,EN,False,False,False,False,False,False,False,True,,
333732,MO,,True,EN,332394,MO,,True,EN,False,False,False,False,True,True,False,False,True,
14801139,SM,,True,EN,13119285,SM,,True,EN,True,False,False,False,True,True,True,True,True,
14671294,SM,,True,EN,6820747,SM,,True,EN,True,False,True,False,True,True,False,False,,
3379060,SM,,True,EN,13151679,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14550507,SM,,True,EN,11754953,SM,,True,EN,False,False,True,False,True,True,True,False,,
5008439,SM,,True,EN,3921250,SM,,True,EN,False,False,False,False,True,True,True,False,True,
14673300,SM,,True,EN,13317289,SM,,True,EN,False,False,True,False,True,False,True,False,,
13187503,SM,,True,EN,13113522,SM,,True,EN,True,False,False,False,True,True,True,False,True,
12978989,MO,,True,EN,1015528,MO,,True,EN,False,False,False,False,True,True,False,True,True,
982133,MO,,True,EN,14636335,MO,,True,EN,False,False,False,False,True,True,False,False,True,
360820,MO,,True,EN,101773,MO,,True,EN,False,False,False,False,False,False,False,False,False,
14656509,SM,,True,EN,12959056,SM,,True,EN,False,False,True,False,True,False,True,False,,
14646568,SM,,True,EN,3230571,SM,3142604,True,EN,False,False,False,False,True,True,False,False,,
271220,MO,,True,EN,330515,MO,,True,EN,False,False,True,False,True,True,False,True,True,
32301,MO,,True,EN,14837191,MO,,True,EN,False,False,True,False,True,True,False,False,True,
3388352,SM,,True,EN,14622032,SM,,True,EN,False,False,False,False,True,True,False,False,,
14663442,SM,,True,EN,7888897,SM,,True,EN,False,False,False,False,True,True,False,False,,
10868777,SM,10240790,True,EN,13488648,SM,,True,EN,False,False,False,False,True,True,False,False,True,
5838449,SM,,True,EN,3394373,SM,,True,EN,False,False,False,False,True,True,True,False,True,
50356,MO,,True,EN,164261,MO,,True,EN,False,False,False,False,True,True,False,False,True,
14879444,MO,,True,EN,14801308,MO,,True,EN,False,False,True,False,True,True,False,True,,
14637012,MO,,True,EN,331024,MO,,True,EN,False,False,False,False,True,True,False,False,,
14637016,MO,,True,EN,254359,MO,,True,EN,False,False,False,False,True,True,False,False,,
3325381,SM,3314149,True,EN,11781946,SM,,True,EN,False,False,False,False,True,True,False,False,,
14637018,MO,,True,EN,2391234,OT,,True,EN,False,False,False,False,True,True,False,False,,
333486,MO,,True,EN,1111783,OT,,True,EN,False,False,False,False,True,True,False,False,True,
1559743,OT,,True,EN,2529094,OT,,True,EN,False,False,False,False,False,True,False,True,True,
11535666,SM,,True,EN,13258217,SM,,True,EN,False,False,False,False,True,True,False,False,True,
479606,MO,,True,EN,177182,MO,,True,EN,False,False,False,False,True,True,False,False,True,
4848420,SM,,True,EN,3121684,SM,,True,EN,False,False,False,False,True,True,False,True,True,
12979490,MO,,True,EN,147323,MO,,True,EN,False,False,False,False,False,False,False,True,,
3932255,SM,,True,EN,11473397,SM,,True,EN,False,False,False,False,True,True,True,True,,
14671062,SM,,True,EN,3929095,SM,,True,EN,False,False,False,False,True,True,False,False,,
14328157,MO,,True,EN,1025030,MO,1020774,True,EN,False,False,False,False,True,True,False,True,True,
12979508,MO,,True,EN,878042,MO,,True,EN,False,False,False,False,True,True,False,False,True,
537679,MO,,True,EN,14637092,MO,,True,EN,False,False,False,False,True,False,False,False,True,
14703018,MO,,True,EN,518233,MO,,True,EN,False,False,False,False,False,True,False,True,True,
3376701,SM,,True,EN,3937180,SM,,True,EN,False,False,False,False,False,True,True,False,True,
336819,MO,,True,EN,12961385,MO,,True,EN,False,False,False,False,True,True,False,False,True,
14635258,SM,,True,EN,5616722,SM,,True,EN,False,False,False,False,True,True,False,False,,
14636905,MO,,True,EN,431385,MO,,True,EN,False,False,False,False,True,True,False,False,,
13744466,SM,,True,EN,10065744,SM,,True,EN,True,False,False,False,True,True,False,False,,
3231096,SM,,True,EN,9049041,SM,,True,EN,False,False,False,False,True,True,False,True,,
171436,MO,,True,EN,981593,MO,,True,EN,False,False,False,False,True,False,False,True,True,
164141,MO,,True,EN,1055713,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1086605,MO,,True,EN,12284883,MO,,True,EN,False,False,False,False,True,True,True,True,True,
8031950,SM,,True,EN,11175584,SM,,True,EN,False,False,False,False,True,True,True,False,True,
13118380,SM,,True,EN,3904391,SM,,True,EN,True,False,False,False,True,False,False,False,True,
7353454,SM,,True,EN,6200358,SM,,True,EN,False,False,False,False,True,True,False,False,,
868128,MO,,True,EN,867259,MO,,True,EN,False,False,False,False,True,True,False,False,True,
8887886,SM,,True,EN,10841283,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14701542,MO,,True,EN,437662,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1009575,MO,,True,EN,1307889,OT,,True,EN,False,False,False,False,True,True,False,True,,
879052,MO,,True,EN,1028748,MO,,True,EN,False,False,False,False,True,True,False,True,,
161922,MO,,True,EN,2295119,OT,,True,EN,False,False,False,False,True,True,False,False,True,
10842612,SM,,True,EN,10540815,SM,,True,EN,False,False,False,False,True,True,True,True,,
12979258,MO,,True,EN,542532,MO,,True,EN,False,False,False,False,False,True,False,False,True,
1077087,MO,,True,EN,152035,MO,,True,EN,False,False,False,False,False,False,False,True,False,
12979142,MO,,True,EN,148866,MO,,True,EN,False,False,False,False,True,True,False,True,,
14702227,MO,,True,EN,430754,MO,42561,True,EN,False,False,False,False,True,True,False,False,True,
56222,MO,,True,EN,621065,MO,,True,EN,False,False,True,False,True,True,False,False,True,
61196,MO,,True,EN,579792,MO,,True,EN,False,False,False,False,False,True,False,True,,
664105,MO,77151,True,EN,1148705,OT,,True,EN,False,False,False,False,True,True,False,False,True,
12981079,MO,,True,EN,1006267,MO,152586,True,EN,False,False,False,False,False,False,False,True,,
39460,MO,,True,EN,13771667,MO,,True,EN,False,False,False,False,False,True,False,True,True,
12971267,MO,,True,EN,537750,MO,,True,EN,False,False,False,False,True,True,False,True,True,
14664058,SM,,True,EN,8021100,SM,,True,EN,False,False,False,False,True,True,False,False,,
2813267,SM,,True,EN,14645021,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14513857,MO,,True,EN,14572217,MO,,True,EN,False,False,False,False,True,True,False,True,True,
860390,MO,,True,EN,493386,MO,,True,EN,False,False,False,False,True,True,False,False,True,
3935767,SM,,True,EN,14775161,SM,,True,EN,False,False,True,False,True,True,False,False,True,
340234,MO,,True,EN,14637461,MO,,True,EN,False,False,False,False,True,True,False,False,True,
185804,MO,,True,EN,1002335,MO,,True,EN,False,False,False,False,False,False,False,False,True,
3430588,SM,,True,EN,9993632,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14879197,MO,,True,EN,1036528,MO,,True,EN,False,False,False,False,True,True,False,True,True,
163969,MO,,True,EN,1080419,MO,,True,EN,False,False,True,False,True,True,False,False,True,
14531725,MO,,True,EN,161983,MO,,True,EN,False,False,False,False,True,True,False,True,,
