px_id1,px_id1_show_type,px_id1_variant_parent_id,px_id1_is_group_language_primary,px_id1_record_language,px_id2,px_id2_show_type,px_id2_variant_parent_id,px_id2_is_group_language_primary,px_id2_record_language,px_id1_credits_null,px_id1_db_credit_present,px_id2_credits_null,px_id2_db_credit_present,long_title_match,original_title_match,runtime_match,release_year_match,alias_title_match,Comment
14635258,SM,,True,EN,5616722,SM,,True,EN,False,False,False,False,True,True,False,False,,
4848420,SM,,True,EN,3121684,SM,,True,EN,False,False,False,False,True,True,False,True,True,
13127507,SM,,True,EN,14672048,SM,,True,EN,True,False,False,False,True,True,True,False,True,
1019931,MO,,True,EN,817043,MO,,True,EN,False,False,False,False,True,True,False,False,True,
7400906,SM,,True,EN,2759818,SM,,True,EN,False,False,False,False,False,True,False,False,True,
574793,MO,,True,EN,15078211,MO,,True,EN,False,False,True,False,True,True,False,True,True,
51083,MO,,True,EN,71008,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1022028,MO,159619,True,EN,12979410,MO,,True,EN,False,False,False,False,False,False,False,True,True,
3388352,SM,,True,EN,14622032,SM,,True,EN,False,False,False,False,True,True,False,False,,
14660121,SM,,True,EN,3577903,SM,,True,EN,False,False,False,False,True,True,False,False,,
3190936,SM,,True,EN,14678054,SM,,True,EN,False,False,True,False,True,True,False,False,True,
13122812,SM,,True,EN,11021121,SM,,True,EN,True,False,False,False,True,True,False,False,True,
14657176,SM,,True,EN,6988984,SM,,True,EN,False,False,False,False,True,True,False,False,,
14657042,SM,,True,EN,3402606,SM,,True,EN,False,False,False,False,True,True,False,False,,
14553058,SM,,True,EN,3499167,SM,,True,EN,True,False,False,False,True,True,False,False,,
2916752,SM,,True,EN,13198099,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13381636,SM,,True,EN,3402384,SM,,True,EN,False,False,False,False,True,False,False,False,True,
14699521,MO,,True,EN,556699,MO,,True,EN,False,False,True,False,True,True,True,False,True,
14637525,MO,,True,EN,950049,MO,,True,EN,False,False,False,False,True,True,False,False,,
3423538,SM,3422911,True,EN,14655260,SM,,True,EN,False,False,False,False,True,True,False,False,True,
3982772,SM,,True,EN,14804587,SM,,True,EN,False,False,False,False,True,False,False,False,,
3495329,SM,,True,EN,14627698,SM,,True,EN,False,False,False,False,True,True,False,False,True,
627532,MO,,True,EN,14637556,MO,,True,EN,False,False,False,False,True,True,False,False,True,
3430588,SM,,True,EN,9993632,SM,,True,EN,False,False,False,False,True,True,False,False,True,
3932255,SM,,True,EN,11473397,SM,,True,EN,False,False,False,False,True,True,True,True,,
987777,MO,,True,EN,541628,MO,,True,EN,False,False,False,False,True,True,False,False,,
13118380,SM,,True,EN,3904391,SM,,True,EN,True,False,False,False,True,False,False,False,True,
14637577,MO,,True,EN,1039545,MO,,True,EN,False,False,False,False,True,True,False,False,,
1041257,MO,,True,EN,1488095,OT,,True,EN,False,False,False,False,True,True,False,False,,
3879865,SM,,True,EN,3667944,SM,,True,EN,False,False,False,False,True,False,True,False,True,
3767209,SM,,True,EN,9023619,SM,,True,EN,False,False,False,False,True,True,True,False,True,
14637586,MO,,True,EN,549577,MO,,True,EN,False,False,False,False,True,True,False,False,,
3741553,SM,,True,EN,14880726,SM,,True,EN,False,False,True,False,True,True,False,True,True,
353001,MO,,True,EN,1687,MO,,True,EN,False,False,False,False,True,True,False,False,True,
3938309,SM,,True,EN,14879947,SM,,True,EN,False,False,False,False,True,True,False,True,True,
3796920,SM,,True,EN,14656910,SM,,True,EN,False,False,False,False,True,True,False,False,True,
13099043,SM,,True,EN,10757755,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14672605,SM,,True,EN,8846811,SM,,True,EN,True,False,False,False,True,True,False,False,,
2499486,OT,,True,EN,1039552,MO,,True,EN,False,False,False,False,True,True,False,True,,
11318612,SM,,True,EN,10419400,SM,,True,EN,True,False,False,False,True,True,True,True,,
14669924,SM,,True,EN,3271678,SM,,True,EN,False,False,False,False,True,True,False,False,,
14552468,MO,,True,EN,2640296,OT,,True,EN,False,False,False,False,True,True,False,False,,
11206124,SM,,True,EN,13524516,SM,,True,EN,False,False,False,False,True,True,False,True,,
342589,MO,,True,EN,448645,MO,,True,EN,True,False,False,False,True,True,False,False,True,
14879321,MO,,True,EN,14800645,MO,,True,EN,False,False,False,False,True,True,False,False,,
1086247,MO,,True,EN,12290567,MO,,True,EN,False,False,False,False,True,True,False,True,True,
2781356,SM,,True,EN,14656550,SM,,True,EN,False,False,False,False,True,True,False,False,True,
3416498,SM,,True,EN,8292656,SM,,True,EN,False,False,False,False,True,True,True,False,True,
14628044,SM,,True,EN,7723863,SM,,True,EN,False,False,False,False,True,True,False,False,,
562988,MO,,True,EN,160166,MO,,True,EN,False,False,False,False,True,True,True,False,True,
14552483,MO,,True,EN,14742307,MO,,True,EN,False,False,True,False,True,True,False,True,,
361166,MO,,True,EN,960940,MO,,True,EN,False,False,False,False,False,True,False,True,True,
165970,MO,,True,EN,14879345,MO,,True,EN,False,False,False,False,True,True,False,True,True,
12978296,MO,,True,EN,1239568,OT,,True,EN,True,False,False,False,True,True,False,False,True,
2868503,SM,,True,EN,14531875,SM,,True,EN,False,False,False,False,True,True,False,True,True,
14799262,MO,,True,EN,8565,MO,,True,EN,False,False,False,False,False,True,False,False,True,
2869014,SM,,True,EN,3800604,SM,,True,EN,False,False,False,False,True,True,True,True,,
584681,MO,,True,EN,596476,MO,,True,EN,False,False,False,False,False,False,True,True,True,
115504,MO,,True,EN,1035356,MO,,True,EN,False,False,False,False,True,True,False,False,True,
8905231,SM,,True,EN,7534521,SM,,True,EN,False,False,False,False,True,True,False,False,,
14552524,MO,,True,EN,1008212,MO,,True,EN,False,False,False,False,True,True,False,True,,
14664058,SM,,True,EN,8021100,SM,,True,EN,False,False,False,False,True,True,False,False,,
163455,MO,,True,EN,164653,MO,,True,EN,False,False,False,False,True,True,False,False,,
1027368,MO,,True,EN,1022227,MO,,True,EN,False,False,False,False,True,True,False,True,,
358170,MO,,True,EN,1047200,MO,166469,True,EN,False,False,False,False,True,True,False,False,True,
3879700,SM,,True,EN,14789035,SM,,True,EN,False,False,False,False,True,True,False,False,,
3983786,SM,,True,EN,14436019,SM,,True,EN,False,False,False,False,True,True,False,True,True,
1050078,MO,,True,EN,1766376,OT,,True,EN,False,False,False,False,True,True,False,False,,
3470733,SM,,True,EN,10105724,SM,,True,EN,False,False,False,False,True,True,True,True,,
14637774,MO,,True,EN,1048711,MO,,True,EN,False,False,False,False,True,True,False,False,True,
2476000,OT,,True,EN,2559481,OT,,True,EN,False,False,False,False,True,True,False,True,True,
14636993,SM,,True,EN,2908903,SM,,True,EN,False,False,True,False,True,True,False,False,,
2821335,SM,,True,EN,13088118,SM,,True,EN,False,False,False,False,True,True,False,False,True,
10904523,SM,,True,EN,3934371,SM,,True,EN,True,False,True,False,True,True,True,False,True,
13035893,SM,,True,EN,13149668,SM,,True,EN,False,False,True,False,True,True,True,True,True,
14660354,SM,,True,EN,7984781,SM,,True,EN,False,False,False,False,True,True,False,False,,
14653080,SM,,True,EN,3519119,SM,,True,EN,False,False,False,False,True,True,False,False,,
7294377,SM,,True,EN,2764957,SM,2732513,True,EN,False,False,False,False,False,False,True,False,,
393893,MO,,True,EN,13514784,MO,,True,EN,False,False,True,False,True,True,False,False,True,
3388391,SM,,True,EN,10818725,SM,,True,EN,False,False,False,False,True,True,True,False,True,
12963680,MO,,True,EN,1048027,MO,,True,EN,False,False,False,False,True,True,False,False,True,
10171270,SM,,True,EN,2878998,SM,,True,EN,False,False,False,False,False,False,False,False,True,
14800574,MO,,True,EN,893872,MO,,True,EN,False,False,False,False,True,True,False,False,True,
14637922,MO,,True,EN,976754,MO,,True,EN,False,False,False,False,True,True,False,False,,
12977970,MO,,True,EN,974037,MO,,True,EN,False,False,False,False,True,False,False,False,True,
989318,MO,149559,True,EN,541626,MO,,True,EN,False,False,False,False,False,True,False,False,True,
