px_id1,px_id1_show_type,px_id1_variant_parent_id,px_id1_is_group_language_primary,px_id1_record_language,px_id2,px_id2_show_type,px_id2_variant_parent_id,px_id2_is_group_language_primary,px_id2_record_language,px_id1_credits_null,px_id1_db_credit_present,px_id2_credits_null,px_id2_db_credit_present,long_title_match,original_title_match,runtime_match,release_year_match,alias_title_match,Comment
13837038,SM,,True,EN,8997460,SM,,True,EN,True,False,False,False,True,True,False,True,True,
3488632,SM,,True,EN,13872848,SM,,True,EN,False,False,False,False,True,True,False,False,True,
3976502,SM,,True,EN,14661853,SM,,True,EN,True,False,False,False,True,True,False,False,True,
3324710,SM,3285675,True,EN,14435831,SM,,True,EN,False,False,True,False,True,True,False,True,,
13795792,MO,,True,EN,1005849,MO,,True,EN,False,False,False,False,True,True,False,True,True,
12786406,MO,,True,EN,15057100,MO,,True,EN,False,False,False,False,True,True,False,True,,
12963026,MO,,True,EN,14879511,MO,,True,EN,False,False,False,False,True,True,False,True,True,
14824107,MO,,True,EN,15118972,MO,,True,EN,False,False,False,False,True,True,False,True,,
13808429,MO,,True,EN,14581613,MO,,True,EN,False,False,True,False,True,True,False,False,,
14485563,MO,,True,EN,13968215,MO,,True,EN,True,False,False,False,True,False,True,True,True,
13907891,MO,,,EN,14602903,MO,,True,EN,False,False,False,False,True,True,False,True,,
3910187,SM,,True,EN,14880731,SM,,True,EN,False,False,False,False,True,False,False,False,True,
13581579,MO,,True,EN,13702916,MO,,True,EN,False,False,False,False,True,True,False,True,,
164923,MO,,True,EN,1054687,MO,,True,EN,False,False,False,False,False,False,True,True,True,
14828882,SM,,True,EN,14378237,SM,,True,EN,True,False,True,False,True,True,True,True,,
13838661,SM,,True,EN,13925906,SM,,True,EN,True,False,False,False,True,True,True,True,True,
804064,MO,,True,EN,390966,MO,,True,EN,False,False,True,False,True,False,False,False,True,
13622930,MO,,True,EN,14879531,MO,,True,EN,False,False,False,False,True,True,False,True,True,
14880040,SM,,True,EN,11062457,SM,,True,EN,False,False,False,False,True,True,False,True,,
14980809,MO,,True,EN,14600492,MO,,True,EN,False,False,False,False,True,True,False,True,,
14056519,MO,,True,EN,13715021,MO,,True,EN,False,False,False,False,True,True,False,False,True,
13903886,SM,,True,EN,13795549,SM,12292094,True,EN,True,False,False,False,True,True,False,False,True,
13951261,MO,,True,EN,13822158,MO,,True,EN,False,False,False,False,True,True,False,False,,
14535463,SM,,True,EN,13907285,SM,,True,EN,True,False,True,False,True,True,False,True,,
4848420,SM,,True,EN,3121684,SM,,True,EN,False,False,False,False,True,True,False,True,True,
14376307,SM,,True,EN,3545153,SM,,True,EN,False,False,False,False,True,False,False,True,True,
3416498,SM,,True,EN,8292656,SM,,True,EN,False,False,False,False,True,True,True,False,True,
14948800,SM,,True,EN,5572458,SM,,True,EN,False,False,False,False,True,True,False,False,,
13833754,MO,,True,EN,13930190,MO,,True,EN,True,False,True,False,True,True,False,True,,
13653921,SM,,True,EN,13714929,SM,,True,EN,True,False,True,False,True,True,False,True,,
3534494,SM,,True,EN,14619139,SM,,True,EN,False,False,False,False,True,True,False,False,,
5128598,SM,,True,EN,2732539,SM,,True,EN,False,False,False,False,True,False,False,False,True,
13399782,SM,,True,EN,8260593,SM,,True,EN,False,False,False,False,True,False,False,False,True,
9434719,SM,,True,EN,3487775,SM,2742883,True,EN,False,False,False,False,True,True,True,False,True,
3975609,SM,,True,EN,13301144,SM,,True,EN,False,False,False,False,True,False,False,True,,
3256652,SM,,True,EN,3076183,SM,,True,EN,False,False,False,False,True,True,False,False,True,
14632259,SM,,True,EN,10823356,SM,,True,EN,False,False,False,False,True,True,False,False,True,
13917390,SM,,True,EN,13982191,SM,,True,EN,True,False,True,False,True,True,False,True,,
5108806,SM,,True,EN,13646472,SM,,True,EN,False,False,False,False,True,True,False,True,,
